instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,,,,,,178.703,180.022,right,1,1.313,,0,1,1,1,1,gloves,old,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,180.022,181.861,left,1,1.832,,0,2,2,2,1,cup,distractor,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,181.862,182.556,right,0,0.686,,0,3,3,4,1,cold,critical_lure,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,,,,,,182.556,183.209,right,1,0.649,,0,4,4,0,1,snow,old,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,1,6,60:72,25:30,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,183.209,184.632,space,1.406,,184.639,186.133,0,0,0,0,1,3,soğuk,kış,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,186.133,187.632,0,1,1,1,1,3,soğuk,buz,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,187.633,189.133,0,2,2,2,1,3,soğuk,kar,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,189.133,190.633,0,3,3,3,1,3,soğuk,üşümek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,190.634,192.132,0,4,4,4,1,3,soğuk,dondurucu,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,192.134,193.633,0,5,5,5,1,3,soğuk,ayaz,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,193.633,195.133,0,6,6,6,1,3,soğuk,titremek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
